Diện tích sử dụng,Diện tích đất,Mã BĐS,Ngày đăng,Nhà tắm,Pháp lý,Phòng ngủ,address,loai_hinh,mo_gioi_link,mo_gioi_phone,mo_gioi_ten,price,title,url
56 m2,"56 m2(4,5x12,4)",22639649,17/03/2025,5,Sổ hồng,4,"Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,12 tỷ 950 triệu,"Bán Nhà hẻm, ngõ Ngọc Thụy",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/ngoc-thuy-dt-56m2-6t-mt-4-5-gia-chao-12-95-ty-dam-phan-id22639649
55 m2,"47 m2(4,5x12)",22639654,17/03/2025,4,Sổ hồng,3,"Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,11 tỷ,"Bán Nhà hẻm, ngõ Ngọc Thụy",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/ngoc-thuy-long-bien-47-55m2-6t-mt-4-5-gia-chao-11-ty-dam-phan-id22639654
33 m2,"33 m2(4,3x7,8)",22644214,17/03/2025,4,Sổ hồng,3,"Thanh Am, Phường Thượng Thanh, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,4 tỷ 800 triệu,"Bán Nhà hẻm, ngõ Thanh Am",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/thanh-am-thuong-thanh-dt33m2-5t-mt-5-1-gia-chao-4-8-ty-dam-phan-id22644214
77 m2,"51 m2(4,5x11,6)",22644581,17/03/2025,5,Sổ hồng,5,"Thanh Am, Phường Thượng Thanh, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,12 tỷ 500 triệu,"Bán Nhà hẻm, ngõ Thanh Am",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/thanh-am-thuong-thanh-long-bien-dien-tich-50-5-75-m2-6-tang-ma-id22644581
95 m2,"95 m2(4,5x21,2)",22652987,17/03/2025,6,Sổ hồng,5,"Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,24 tỷ 600 triệu,"Bán Nhà hẻm, ngõ Ngọc Thụy",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/ngoc-thuy-long-bien-hn-dien-tich-95m2-8-tang-mat-tien-4-5m-gia-ch-id22652987
41 m2,"41 m2(4,1x10)",22653613,17/03/2025,5,Sổ hồng,4,"Đức Giang, Phường Đức Giang, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,5 tỷ 500 triệu,"Bán Nhà hẻm, ngõ Đức Giang",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/duc-giang-long-bien-dien-tich-41m2-nha-5-tang-mat-tien-4-1-id22653613
65 m2,"65 m2(3,5x18,5)",22447107,17/03/2025,5,Sổ hồng,6,"Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,5 tỷ 500 triệu,"Bán Nhà hẻm, ngõ Ngọc Thụy",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/dang-cap-sieu-pham-gan-pho-nha-dep-gia-cuc-tot-id22447107
78 m2,"78 m2(6,4x12,2)",22456560,17/03/2025,6,Sổ hồng,5,"Nguyễn Văn Cừ, Phường Gia Thụy, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,15 tỷ,"Bán Nhà hẻm, ngõ Nguyễn Văn Cừ",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/tuyet-dinh-tung-mi-li-met-nha-dep-2-ga-ra-o-to-thang-may-xin-xo-id22456560
76 m2,"76 m2(4,2x18,1)",22460478,17/03/2025,6,Sổ hồng,5,"Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,7 tỷ,"Bán Nhà hẻm, ngõ Ngọc Thụy",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/gap-lam-roi-a-biet-thu-mi-ni-sieu-dep-chinh-chu-gui-ban-gap-can-nha-id22460478
43 m2,"43 m2(3x8,6)",22497609,17/03/2025,4,Sổ hồng,3,"Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,4 tỷ 500 triệu,"Bán Nhà hẻm, ngõ Ngọc Thụy",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/ngoc-thuy-dt39-43-5t-nhinh-4-5-ty-lo-goc-can-b-a-n-nhanh-can-n-h-a-t-id22497609
113 m2,"112 m2(5,1x22)",22460537,17/03/2025,8,Sổ hồng,7,"Bồ Đề, Phường Bồ Đề, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,21 tỷ,"Bán Nhà mặt tiền, phố Bồ Đề",https://mogi.vn/quan-long-bien/mua-nha-mat-tien-pho/gap-lam-roi-a-sieu-pham-mat-pho-view-ho-dieu-hoa-nha-sieu-dep-id22460537
95 m2,"95 m2(95x15,8)",22506475,17/03/2025,5,Sổ hồng,5,"Thượng Thanh, Phường Thượng Thanh, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,17 tỷ 900 triệu,"Bán Biệt thự, liền kề Thượng Thanh",https://mogi.vn/quan-long-bien/mua-nha-biet-thu-lien-ke/hiem-thuong-thanh-kdg-dt-95m-6t-chi-17-9ty-can-b-a-n-nhan-h-lien-ke-id22506475
43 m2,"43 m2(4,5x9,5)",22519002,17/03/2025,4,Sổ hồng,4,"Lệ Mật, Phường Việt Hưng, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,4 tỷ 900 triệu,"Bán Nhà hẻm, ngõ Lệ Mật",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/dep-qua-can-b-a-n-nhanh-can-n-h-a-dt-43m2-5t-chi-4-9ty-le-mat-lb-ngo-id22519002
156 m2,"156 m2(8x19,5)",22520647,17/03/2025,5,Sổ hồng,4,"Việt Hưng, Phường Việt Hưng, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,36 tỷ,"Bán Biệt thự, liền kề Việt Hưng",https://mogi.vn/quan-long-bien/mua-nha-biet-thu-lien-ke/sieu-pham-biet-thu-palm-graden-kdt-viet-hung-dt156-4t-mt8m-chi-36-ty-id22520647
78 m2,"78 m2(5x15,6)",22526671,17/03/2025,8,Sổ hồng,6,"Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,18 tỷ,"Bán Nhà hẻm, ngõ Ngọc Thụy",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/hang-hot-ngoc-thuy-dt78m2-6t-nhinh-18ty-can-b-a-n-nhanh-toa-nha-id22526671
65 m2,"65 m2(4,2x15,5)",22532602,17/03/2025,4,Sổ hồng,4,"Phúc Xá, Phường Phúc Xá, Quận Ba Đình, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,19 tỷ 500 triệu,"Bán Nhà mặt tiền, phố Phúc Xá",https://mogi.vn/quan-ba-dinh/mua-nha-mat-tien-pho/phuc-xa-ba-dinh-can-b-a-n-nhanh-can-n-h-a-dt65-4t-mt4-2m-19-5-ty-l-id22532602
192 m2,192 m2(6x32),22534706,17/03/2025,5,Sổ hồng,6,"Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,27 tỷ 300 triệu,"Bán Nhà mặt tiền, phố Ngọc Thụy",https://mogi.vn/quan-long-bien/mua-nha-mat-tien-pho/sieu-pham-mat-pho-ngoc-thuy-dt192m2-4t-gia-29-8ty-chu-mot-ban-da-gi-id22534706
172 m2,"150 m2(6,9x22)",22536034,17/03/2025,6,Sổ hồng,5,"Cổ Linh, Phường Thạch Bàn, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,41 tỷ,"Bán Biệt thự, liền kề Cổ Linh",https://mogi.vn/quan-long-bien/mua-nha-biet-thu-lien-ke/co-linh-dt150-172m2-5t-lo-goc-gia-chao-42ty-chu-mot-ban-ha-chao-1ty-id22536034
395 m2,"395 m2(17x23,2)",22538916,17/03/2025,9,Sổ hồng,6,"Phúc lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,100 tỷ,"Bán Nhà mặt tiền, phố Phúc lợi",https://mogi.vn/quan-long-bien/mua-nha-mat-tien-pho/sieu-vip-dang-cap-view-thoang-trieu-do-toa-nha-thang-may-vp-be-boi-id22538916
65 m2,"65 m2(4,62x14,1)",22542383,17/03/2025,5,Sổ hồng,4,"Thanh Am, Phường Thượng Thanh, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,11 tỷ,"Bán Nhà hẻm, ngõ Thanh Am",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/thanh-am-thuong-thanh-dt65m2-4t-mt4-62-gia-chao-11-ty-long-bien-n-id22542383
42 m2,"42 m2(3,7x11,3)",22589108,17/03/2025,6,Sổ hồng,5,"Ô Cách, Phường Đức Giang, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,5 tỷ 650 triệu,"Bán Nhà hẻm, ngõ Ô Cách",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/o-cach-long-bien-dt42m2-5t-gia-chao-5-65-ty-dam-phan-id22589108
168 m2,168 m2(6x28),22608199,17/03/2025,8,Sổ hồng,2,"Hồng Tiến, Phường Bồ Đề, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,75 tỷ,"Bán Biệt thự, liền kề Hồng Tiến",https://mogi.vn/quan-long-bien/mua-nha-biet-thu-lien-ke/hong-tien-bo-de-long-bien-dt168m2-5t-mt25-lo-goc-gia-chao-75-ty-da-id22608199
53 m2,"53 m2(5,3x10)",22609471,17/03/2025,5,Sổ hồng,4,"Ái Mộ, Phường Bồ Đề, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,12 tỷ 500 triệu,"Bán Nhà hẻm, ngõ Ái Mộ",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/ai-mo-bo-de-long-bien-dt-53m2-6t-mt5-3-gia-chao-12-5ty-lo-goc-d-id22609471
"34,5 m2","34,5 m2(3,3x10,4)",22617143,17/03/2025,5,Sổ hồng,3,"Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,6 tỷ 800 triệu,"Bán Nhà hẻm, ngõ Ngọc Thụy",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/ngoc-thuy-long-bien-dt-34-5m2-6t-gia-chao-6-8-ty-dam-phan-id22617143
149 m2,"149 m2(8x18,6)",22642664,17/03/2025,,Sổ hồng,,"Đức Giang, Phường Đức Giang, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,23 tỷ 200 triệu,Bán Đất thổ cư Đức Giang,https://mogi.vn/quan-long-bien/mua-dat-tho-cu/duc-giang-long-bien-dien-tich-148-8m2-dat-mat-tien-8m-gia-cha-id22642664
"333,5 m2","33 m2(3,5x9,6)",22642745,17/03/2025,4,Sổ hồng,3,"Đức Giang, Phường Đức Giang, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,5 tỷ 100 triệu,"Bán Nhà hẻm, ngõ Đức Giang",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/duc-giang-q-long-bien-dien-tich-33m2-5-tang-mat-tien-3-5m-gia-c-id22642745
86 m2,"86 m2(4x21,5)",22415045,17/03/2025,4,Sổ hồng,4,"Ngô Gia Tự, Phường Đức Giang, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,12 tỷ,"Bán Nhà hẻm, ngõ Ngô Gia Tự",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/b-a-n-n-h-a-ngo-gia-tu-duc-gian-long-bien-dt86-5t-12-ty-dam-phan-id22415045
44 m2,"44 m2(5x8,8)",22470919,17/03/2025,5,Sổ hồng,4,"Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,5 tỷ,"Bán Nhà hẻm, ngõ Ngọc Thụy",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/nha-dep-gan-pho-duong-rong-ngo-nong-o-to-do-cong-vo-van-tien-ich-id22470919
40 m2,"40 m2(4,2x9,5)",22473030,17/03/2025,5,Sổ hồng,3,"Thượng Thanh, Phường Thượng Thanh, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,5 tỷ,"Bán Nhà hẻm, ngõ Thượng Thanh",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/tuyet-dinh-nha-dep-moi-toanh-phan-lo-ngo-cuc-thoang-gan-cho-truong-id22473030
36 m2,"36 m2(3,6x10)",22473917,17/03/2025,4,Hợp đồng mua bán,3,"Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,4 tỷ 500 triệu,"Bán Nhà hẻm, ngõ Ngọc Thụy",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/duong-rong-ngo-thong-o-to-tranh-khu-vip-gan-truong-cho-cv-7ha-id22473917
48 m2,"48 m2(5,25x9,1)",22473956,17/03/2025,5,Sổ hồng,3,"Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,8 tỷ,"Bán Nhà hẻm, ngõ Ngọc Thụy",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/ha-soc-500tr-duong-rong-phan-lo-lo-goc-3thoang-ngo-thong-o-to-tranh-id22473956
48 m2,48 m2(6x8),22478789,17/03/2025,6,Sổ hồng,6,"Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,8 tỷ,"Bán Nhà hẻm, ngõ Ngọc Thụy",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/b-an-nha-ngoc-thuy-nha-dep-moi-toanh-dt48-5t-6-gia-hon-8ty-id22478789
241 m2,"241 m2(14,3x17,7)",22488897,17/03/2025,5,Sổ hồng,4,"Việt Hưng, Phường Việt Hưng, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,62 tỷ,"Bán Biệt thự, liền kề Việt Hưng",https://mogi.vn/quan-long-bien/mua-nha-biet-thu-lien-ke/tuyet-pham-biet-thu-nghi-duong-dtvh-canban-nhanh-241m-4t-chi-62ty-id22488897
76 m2,76 m2(76x10),22521642,17/03/2025,5,Sổ hồng,6,"Phúc Xá, Phường Phúc Xá, Quận Ba Đình, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,16 tỷ 500 triệu,"Bán Nhà mặt tiền, phố Phúc Xá",https://mogi.vn/quan-ba-dinh/mua-nha-mat-tien-pho/ban-nha-phuc-xa-ba-dinh-hn-dt76m2-4t-mt7-5-chi-16-5ty-id22521642
64 m2,"64 m2(4,6x13,9)",22532616,17/03/2025,5,Sổ hồng,4,"Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,15 tỷ,"Bán Nhà hẻm, ngõ Ngọc Thụy",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/ban-nha-ngoc-thuy-can-b-a-n-nhanh-can-n-h-a-dt64m-6t-nhinh-15-ty-ty-id22532616
165 m2,"165 m2(96x17,2)",22556453,17/03/2025,6,Sổ hồng,6,"Đặng Vũ Hỷ, Phường Thượng Thanh, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,16 tỷ,"Bán Biệt thự, liền kề Đặng Vũ Hỷ",https://mogi.vn/quan-long-bien/mua-nha-biet-thu-lien-ke/ban-biet-thu-dang-cap-sieu-dep-an-sinh-dinh-truoc-nha-vai-chuc-o-id22556453
45 m2,"45 m2(4,7x9,5)",22564142,17/03/2025,4,Sổ hồng,3,"Ngô Gia Tự, Phường Đức Giang, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,5 tỷ 200 triệu,"Bán Nhà hẻm, ngõ Ngô Gia Tự",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/ban-nha-ngon-bo-re-nha-dan-xay-gan-o-to-tien-ich-noi-that-dep-o-suon-id22564142
96 m2,"96 m2(4,8x20)",22591975,17/03/2025,9,Sổ hồng,8,"Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,22 tỷ 200 triệu,"Bán Nhà hẻm, ngõ Ngọc Thụy",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/ngoc-thuy-long-bien-dt96m2-7t-mt-4-8-gia-chao-22-2-ty-dam-phan-id22591975
92 m2,"92 m2(4,5x20,4)",22592574,17/03/2025,,Sổ hồng,,"Ngô Gia Tự, Phường Đức Giang, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,20 tỷ 500 triệu,Bán Đất thổ cư Ngô Gia Tự,https://mogi.vn/quan-long-bien/mua-dat-tho-cu/sieu-pham-mat-pho-ngo-gia-tu-dien-tich-92m2-c4-mat-tien-4-5-m-gia-id22592574
76 m2,"76 m2(4,2x18)",22639615,17/03/2025,,Sổ hồng,,"Đức Giang, Phường Đức Giang, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,11 tỷ 500 triệu,Bán Đất thổ cư Đức Giang,https://mogi.vn/quan-long-bien/mua-dat-tho-cu/duc-giang-thuong-thanh-dt-76m2-dat-mat-tien-4-2-gia-chao-11-5-ty-d-id22639615
95 m2,"95 m2(4,5x21)",22639937,17/03/2025,4,Sổ hồng,3,"Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,15 tỷ 500 triệu,"Bán Nhà hẻm, ngõ Ngọc Thụy",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/ngoc-thuy-long-bien-dt95m2-5t-mt-4-5-gia-chao-15-5-ty-dam-phan-id22639937
89 m2,"79 m2(4,2x21,1)",22647092,17/03/2025,4,Sổ hồng,3,"Ngô Gia Tự, Phường Đức Giang, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,13 tỷ 500 triệu,"Bán Nhà hẻm, ngõ Ngô Gia Tự",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/ngo-gia-tu-duc-giang-long-bien-dien-tich-79-89m2-3-tang-mt4-2-gi-id22647092
48 m2,"48 m2(4,2x11,4)",22649611,17/03/2025,4,Sổ hồng,3,"Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,6 tỷ 900 triệu,"Bán Nhà hẻm, ngõ Ngọc Thụy",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/ngoc-thuy-long-bien-dt-48m2-5t-mt4-2-gia-chao-6-9-ty-dam-phan-id22649611
33 m2,"33 m2(5x6,6)",22649991,17/03/2025,4,Sổ hồng,3,"Thượng Thanh, Phường Thượng Thanh, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,5 tỷ,"Bán Nhà hẻm, ngõ Thượng Thanh",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/thuong-thanh-long-bien-dt33m2-5t-mt5-nhinh-5ty-dam-phan-id22649991
102 m2,"102 m2(4,2x24,3)",22652414,17/03/2025,6,Sổ hồng,5,"Ngô Gia Tự, Phường Đức Giang, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,26 tỷ,"Bán Nhà mặt tiền, phố Ngô Gia Tự",https://mogi.vn/quan-long-bien/mua-nha-mat-tien-pho/mat-pho-ngo-gia-tu-duc-giang-long-bien-dien-tich-97m2-nha-5-tang-id22652414
75 m2,"75 m2(4,2x17,8)",22663300,17/03/2025,4,Sổ hồng,6,"Thượng Thanh, Phường Thượng Thanh, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,8 tỷ,"Bán Nhà mặt tiền, phố Thượng Thanh",https://mogi.vn/quan-long-bien/mua-nha-mat-tien-pho/thuong-thanh-long-bien-dt75m2-6t-mt4-2-nhinh-8-ty-dam-phan-id22663300
46 m2,"46 m2(3,3x13)",22333504,17/03/2025,2,Sổ đỏ,4,"Đức Giang, Phường Đức Giang, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,5 tỷ 400 triệu,"Bán Nhà hẻm, ngõ Đức Giang",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/ban-nha-duc-giang-46m-4-tang-nhinh-5-ty-id22333504
85 m2,"85 m2(5,2x16,4)",22438609,17/03/2025,3,Sổ hồng,4,"Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,15 tỷ,"Bán Nhà hẻm, ngõ Ngọc Thụy",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/nha-dep-phan-lo-o-to-vao-nha-ngo-tho-ban-co-vi-tri-dac-dia-id22438609
130 m2,"130 m2(4x32,7)",22441194,17/03/2025,,Sổ hồng,,"Đức Giang, Phường Đức Giang, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,21 tỷ,Bán Đất thổ cư Đức Giang,https://mogi.vn/quan-long-bien/mua-dat-tho-cu/ban-dat-tang-nha-c4-mat-pho-duc-giang-long-bien-dt-130m-c4-mt4-nhinh-id22441194
58 m2,"58 m2(5x13,6)",22443924,17/03/2025,5,Sổ hồng,4,"Nguyễn Văn Cừ, Phường Ngọc Lâm, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,13 tỷ 500 triệu,"Bán Nhà hẻm, ngõ Nguyễn Văn Cừ",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/tuyet-dinh-nha-dep-pho-vip-lo-goc-ga-ra-2-o-to-thanh-may-xin-huu-id22443924
45 m2,"45 m2(5,9x7,6)",22503490,17/03/2025,4,Sổ hồng,3,"Nguyễn Văn Cừ, Phường Bồ Đề, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,13 tỷ 500 triệu,"Bán Nhà hẻm, ngõ Nguyễn Văn Cừ",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/nguyen-van-cu-dt45m-5t-chi-13-5-ty-can-b-a-n-nhanh-can-nha-cuc-dep-id22503490
130 m2,"130 m2(6,3x20,6)",22504419,17/03/2025,14,Sổ hồng,12,"Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,22 tỷ,"Bán Nhà hẻm, ngõ Ngọc Thụy",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/hiem-qua-ngoc-thuy-dt130m-6t-chi-22ty-can-b-a-n-nhanh-toa-nha-dep-id22504419
125 m2,"125 m2(6x20,8)",22506732,17/03/2025,5,Sổ hồng,5,"Mai Chí Thọ, Phường Việt Hưng, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,26 tỷ 500 triệu,"Bán Biệt thự, liền kề Mai Chí Thọ",https://mogi.vn/quan-long-bien/mua-nha-biet-thu-lien-ke/duy-nhat-1-can-viet-hung-lb-125m-4t-26-5-ty-can-ban-nhanh-can-nha-id22506732
215 m2,"215 m2(7x30,5)",22510110,17/03/2025,30,Sổ hồng,28,"Ngô Gia Tự, Phường Đức Giang, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,43 tỷ 509 triệu,"Bán Nhà hẻm, ngõ Ngô Gia Tự",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/ngo-gia-tu-dg-lb-1-can-duy-nhat-toa-nha-215m-7t-mt-7m-chi-43-5-ty-c-id22510110
130 m2,"125 m2(6x21,6)",22539827,17/03/2025,5,Sổ hồng,3,"Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,18 tỷ 500 triệu,"Bán Nhà hẻm, ngõ Ngọc Thụy",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/biet-thu-mini-san-vuon-gara-o-to-phan-lo-ban-co-id22539827
125 m2,"125 m2(5,5x22,6)",22542072,17/03/2025,,Sổ hồng,,"Đức Giang, Phường Đức Giang, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,15 tỷ,Bán Đất thổ cư Đức Giang,https://mogi.vn/quan-long-bien/mua-dat-tho-cu/duc-giang-lb-dt125-2t-mt5-5-nhinh-15ty-gia-dau-tu-ban-dat-id22542072
47 m2,"47 m2(4x11,6)",22625031,17/03/2025,5,Sổ hồng,4,"Thượng Thanh, Phường Thượng Thanh, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,5 tỷ 790 triệu,"Bán Nhà hẻm, ngõ Thượng Thanh",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/thuong-thanh-long-bien-dt-47m2-4t-mt4-gia-chai-5-79-ty-dam-phan-id22625031
85 m2,85 m2(5x17),22625492,17/03/2025,6,Sổ hồng,5,"Kim Quan Thượng, Phường Việt Hưng, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,25 tỷ,"Bán Nhà mặt tiền, phố Kim Quan Thượng",https://mogi.vn/quan-long-bien/mua-nha-mat-tien-pho/kim-quan-thuong-viet-hung-long-bien-dt-85m2-6t-mt-5-nhinh-25ty-dam-id22625492
71 m2,"71 m2(5,3x13,4)",22628484,17/03/2025,5,Sổ hồng,4,"Thanh Am, Phường Thượng Thanh, Quận Long Biên, Hà Nội",Mua bán nhà đất,https://mogi.vn,0968583536,Gửi tin nhắn,9 tỷ,"Bán Nhà hẻm, ngõ Thanh Am",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/ban-nha-thanh-am-thuong-thanh-dt-71m2-6t-mt5-3-gia-nhinh-9-ty-id22628484
