Ngày đăng,Pháp lý,Diện tích đất,Nhà tắm,Phòng ngủ,Diện tích sử dụng,Mã BĐS,address,price
2024-02-01,sổ đỏ,90 m2(6x15),8.0,6.0,90 m2,22458373,"Hồ Đắc Di, Phường Nam Đồng, Quận Đống Đa, Hà Nội",37 tỷ
2024-02-01,sổ đỏ,"45 m2(3,5x13)",7.0,7.0,45 m2,22466974,"Văn Phú, Phường Phú La, Quận Hà Đông, Hà Nội",4 tỷ 600 triệu
2024-02-01,sổ đỏ,"45 m2(4,3x11)",11.0,11.0,45 m2,22446654,"Trường Chinh, Phường Khương Thượng, Quận Đống Đa, Hà Nội",5 tỷ 800 triệu
2024-02-01,sổ đỏ,"33 m2(3,5x9)",4.0,3.0,33 m2,22343198,"Tây Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",2 tỷ 900 triệu
2024-02-01,sổ đỏ,48 m2(4x12),4.0,5.0,48 m2,21978755,"Tây Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",5 tỷ
2024-02-01,sổ đỏ,"33 m2(3,6x9,5)",4.0,3.0,,22085272,"Tây Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",3 tỷ 400 triệu
2024-02-01,sổ đỏ,45 m2(4x11),7.0,7.0,45 m2,22461243,"Trần Phú, Phường Văn Quán, Quận Hà Đông, Hà Nội",6 tỷ 500 triệu
2024-02-01,sổ đỏ,"34 m2(3,6x9,5)",3.0,3.0,34 m2,21719887,"Lê Trọng Tấn, Phường Dương Nội, Quận Hà Đông, Hà Nội",2 tỷ 650 triệu
2024-02-01,sổ đỏ,"35 m2(3,6x9)",4.0,3.0,35 m2,22085842,"Lê Trọng Tấn, Phường Dương Nội, Quận Hà Đông, Hà Nội",3 tỷ 300 triệu
2024-02-01,sổ đỏ,"33 m2(3,5x9,6)",4.0,3.0,33 m2,21786967,"Văn La, Phường Quang Trung, Quận Hà Đông, Hà Nội",3 tỷ 200 triệu
2024-02-01,sổ đỏ,"80 m2(5,5x15)",5.0,5.0,80 m2,22459197,"Trương Định, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",10 tỷ 500 triệu
2024-02-01,sổ đỏ,40 m2(4x10),3.0,4.0,40 m2,21793385,"Xa La, Phường Phúc La, Quận Hà Đông, Hà Nội",3 tỷ 850 triệu
2024-02-01,sổ đỏ,"95 m2(6,8x14)",3.0,3.0,95 m2,22459200,"Võ Thị Sáu, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",16 tỷ
2024-02-01,sổ đỏ,"33 m2(3,5x9)",4.0,3.0,33 m2,22085838,"Lê Trọng Tấn, Phường Dương Nội, Quận Hà Đông, Hà Nội",3 tỷ 350 triệu
2024-02-01,sổ đỏ,"33 m2(4,5x7)",4.0,3.0,33 m2,21796304,"Hữu Hưng, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",3 tỷ 400 triệu
2024-02-01,sổ đỏ,36 m2(4x9),3.0,4.0,36 m2,21727097,"Lê Trọng Tấn, Phường Dương Nội, Quận Hà Đông, Hà Nội",3 tỷ 100 triệu
2024-02-01,sổ đỏ,"36 m2(3,5x10)",4.0,4.0,36 m2,22077489,"Ngô Quyền, Phường La Khê, Quận Hà Đông, Hà Nội",4 tỷ 400 triệu
2024-02-01,sổ đỏ,"64 m2(3,6x18)",4.0,4.0,64 m2,22458367,"Phương Liệt, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",7 tỷ 300 triệu
2024-02-01,sổ đỏ,"32 m2(3,5x9)",4.0,3.0,32 m2,22085220,"Tây Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",3 tỷ 100 triệu
2024-02-01,sổ đỏ,"33 m2(3,6x9)",4.0,3.0,33 m2,22077397,"Lê Trọng Tấn, Phường Dương Nội, Quận Hà Đông, Hà Nội",3 tỷ 150 triệu
2024-02-01,sổ đỏ,"35 m2(3,5x10)",4.0,3.0,35 m2,21957101,"Mậu Lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",2 tỷ 800 triệu
2024-02-01,sổ đỏ,38 m2(4x9),4.0,4.0,38 m2,21875427,"Đa Sĩ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",4 tỷ 500 triệu
2024-02-01,sổ đỏ,35 m2(4x9),4.0,3.0,35 m2,21739476,"Lê Trọng Tấn, Phường Dương Nội, Quận Hà Đông, Hà Nội",2 tỷ 900 triệu
2024-02-01,sổ đỏ,"33 m2(4x8,5)",3.0,3.0,33 m2,21714249,"Lê Trọng Tấn, Phường La Khê, Quận Hà Đông, Hà Nội",4 tỷ 690 triệu
2024-02-01,sổ đỏ,50 m2(5x10),6.0,6.0,50 m2,21868956,"Lê Trọng Tấn, Phường La Khê, Quận Hà Đông, Hà Nội",12 tỷ
2024-02-01,sổ đỏ,55 m2(5x11),4.0,5.0,55 m2,21941115,"Mậu Lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",4 tỷ 500 triệu
2024-02-01,sổ đỏ,"32 m2(3,6x9)",3.0,3.0,32 m2,21960079,"Hà Trì, Phường Hà Cầu, Quận Hà Đông, Hà Nội",2 tỷ 800 triệu
2024-02-01,sổ đỏ,"33 m2(3,6x9,3)",3.0,3.0,33 m2,21698936,"Tây Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",2 tỷ 700 triệu
2024-02-01,sổ đỏ,"33 m2(3,5x9)",4.0,3.0,33 m2,22339251,"Cầu Đơ, Phường Hà Cầu, Quận Hà Đông, Hà Nội",3 tỷ 800 triệu
2024-02-01,sổ đỏ,130 m2(11x12),4.0,4.0,130 m2,22423860,"Trần Đại Nghĩa, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",30 tỷ
2024-02-01,sổ đỏ,48 m2(4x12),4.0,4.0,48 m2,22342585,"Mậu Lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",4 tỷ 800 triệu
2024-02-01,sổ đỏ,50 m2(4x12),4.0,4.0,50 m2,22456545,"Phan Đình Giót, Phường La Khê, Quận Hà Đông, Hà Nội",5 tỷ
2024-02-01,sổ đỏ,80 m2(6x14),3.0,3.0,80 m2,22431566,"Phố Vọng, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",27 tỷ
2024-02-01,sổ đỏ,24 m2(3x8),3.0,3.0,24 m2,22429787,"Kim Mã, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội",3 tỷ
2024-02-01,sổ đỏ,50 m2(4x12),4.0,4.0,50 m2,22429008,"Phương Liệt, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",3 tỷ 849 triệu
2024-02-01,sổ đỏ,"34 m2(3,5x9,6)",4.0,3.0,33 m2,22460631,"Lê Trọng Tấn, Xã An Khánh, Huyện Hoài Đức, Hà Nội",2 tỷ 950 triệu
2024-02-01,sổ đỏ,"68 m2(11x6,5)",4.0,5.0,68 m2,22458157,"Minh Khai, Phường Mai Động, Quận Hoàng Mai, Hà Nội",9 tỷ 280 triệu
2024-02-01,sổ đỏ,"40 m2(3,5x12)",3.0,44.0,40 m2,22456576,"Tân Triều, Xã Tân Triều, Huyện Thanh Trì, Hà Nội",6 tỷ 200 triệu
2024-02-01,sổ đỏ,"36 m2(3,5x11)",4.0,4.0,36 m2,22454374,"Đa Sĩ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",4 tỷ 350 triệu
2024-02-01,sổ đỏ,"60 m2(8x7,5)",7.0,3.0,60 m2,22446669,"An Trạch, Phường Cát Linh, Quận Đống Đa, Hà Nội",29 tỷ
2024-02-01,sổ đỏ,50 m2(4x12),5.0,4.0,50 m2,22334785,"Văn Khê, Phường La Khê, Quận Hà Đông, Hà Nội",10 tỷ
2024-02-01,sổ đỏ,"70 m2(4,5x16)",7.0,7.0,70 m2,22423049,"Võ Thị Sáu, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",30 tỷ
2024-02-01,sổ đỏ,85 m2(5x17),4.0,4.0,85 m2,22424119,"Trần Đại Nghĩa, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",20 tỷ
2024-02-01,sổ đỏ,"60 m2(7x8,6)",6.0,6.0,60 m2,22450887,"Nguyễn Trãi, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",9 tỷ
2024-02-01,sổ đỏ,79 m2(11x7),6.0,4.0,79 m2,22428997,"Trần Duy Hưng, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",16 tỷ
2024-02-01,sổ đỏ,65 m2(5x13),18.0,18.0,65 m2,22104089,"Mễ Trì, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",11 tỷ
2024-02-01,sổ đỏ,"40 m2(3,5x12)",4.0,4.0,40 m2,22337939,"Lê Trọng Tấn, Phường La Khê, Quận Hà Đông, Hà Nội",3 tỷ 500 triệu
2024-02-01,sổ đỏ,40 m2(4x10),4.0,4.0,40 m2,21973961,"Phan Đình Giót, Phường La Khê, Quận Hà Đông, Hà Nội",3 tỷ 650 triệu
2024-02-01,sổ đỏ,40 m2(4x10),4.0,4.0,40 m2,22342792,"Đại Mỗ, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",4 tỷ 100 triệu
2024-02-01,sổ đỏ,"35 m2(3,5x10)",4.0,3.0,35 m2,22334313,"Đại Mỗ, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",4 tỷ 400 triệu
2024-02-01,sổ đỏ,40 m2(4x10),4.0,4.0,40 m2,21737317,"Mậu Lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",4 tỷ 500 triệu
2024-02-01,sổ đỏ,70 m2(10x7),3.0,4.0,70 m2,22428497,"Giải Phóng, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",7 triệu 900 nghìn
2024-02-01,sổ đỏ,50 m2(5x10),4.0,5.0,50 m2,22456702,"Văn Khê, Phường La Khê, Quận Hà Đông, Hà Nội",9 tỷ 500 triệu
2024-02-01,sổ đỏ,"33 m2(3,6x9)",4.0,5.0,33 m2,21955735,"Tây Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",2 tỷ 650 triệu
2024-02-01,sổ đỏ,"50 m2(4x12,5)",4.0,6.0,50 m2,21973899,"Lê Trọng Tấn, Phường La Khê, Quận Hà Đông, Hà Nội",8 tỷ 500 triệu
2024-02-01,sổ đỏ,"35 m2(3,5x10)",4.0,3.0,35 m2,21706910,"Lê Trọng Tấn, Phường Dương Nội, Quận Hà Đông, Hà Nội",3 tỷ 300 triệu
2024-02-01,sổ đỏ,"33 m2(4,5x7,5)",4.0,3.0,33 m2,21740245,"Hữu Hưng, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",3 tỷ 400 triệu
2024-02-01,sổ đỏ,"35 m2(3,5x10)",4.0,3.0,35 m2,22342590,"Mậu Lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",3 tỷ 400 triệu
2024-02-01,sổ đỏ,"33 m2(3,5x9)",4.0,3.0,33 m2,22342979,"Đại Mỗ, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",3 tỷ 200 triệu
2024-02-01,sổ đỏ,60 m2(4x15),20.0,20.0,60 m2,22102413,"Phú Đô, Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội",11 tỷ 500 triệu
2024-02-01,sổ đỏ,"33 m2(3,5x9,5)",4.0,3.0,33 m2,21911604,"Đại Mỗ, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",3 tỷ 200 triệu
2024-02-01,sổ đỏ,"205 m2(7x29,5)",7.0,4.0,205 m2,22422863,"Hoàng Quốc Việt, Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội",70 tỷ
2024-02-01,sổ đỏ,"33 m2(3,5x9,5)",4.0,3.0,33 m2,21726996,"Mậu Lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",2 tỷ 850 triệu
2024-02-01,sổ đỏ,"35 m2(3,5x10)",4.0,4.0,35 m2,21703793,"Lê Trọng Tấn, Phường Dương Nội, Quận Hà Đông, Hà Nội",3 tỷ
2024-02-01,sổ đỏ,"37 m2(3,5x11)",4.0,4.0,37 m2,21942962,"Đại Mỗ, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",3 tỷ 500 triệu
2024-02-01,sổ đỏ,60 m2(6x10),6.0,6.0,60 m2,21737368,"Mậu Lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",4 tỷ 800 triệu
2024-02-01,sổ đỏ,"33 m2(3,5x9)",4.0,3.0,33 m2,22342924,"Đại Mỗ, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",3 tỷ 700 triệu
2024-01-31,sổ đỏ,"34 m2(5,5x7)",3.0,4.0,39 m2,22477588,"Tôn Đức Thắng, Phường Hàng Bột, Quận Đống Đa, Hà Nội",4 tỷ 750 triệu
2024-01-31,sổ đỏ,26 m2(4x7),4.0,3.0,,22477868,"Đường Láng, Phường Láng Hạ, Quận Đống Đa, Hà Nội",4 tỷ 990 triệu
2024-01-31,sổ đỏ,"35 m2(3,3x11)",4.0,5.0,,22477093,"Kim Giang, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",4 tỷ 400 triệu
2024-01-31,sổ hồng,36 m2(6x6),4.0,5.0,36 m2,22477724,"Thanh Lãm, Phường Phú Lãm, Quận Hà Đông, Hà Nội",2 tỷ 800 triệu
2024-01-31,sổ đỏ,"21 m2(5,2x4)",5.0,4.0,25 m2,22477157,"Hồ Đắc Di, Phường Nam Đồng, Quận Đống Đa, Hà Nội",4 tỷ 980 triệu
2024-01-31,sổ đỏ,"37 m2(3,5x11)",3.0,2.0,,22477079,"Định Công Thượng, Phường Định Công, Quận Hoàng Mai, Hà Nội",4 tỷ 700 triệu
2024-01-31,sổ đỏ,"31 m2(3,5x9)",,3.0,,22470233,"Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",5 tỷ 850 triệu
2024-01-31,sổ đỏ,45 m2(5x9),3.0,4.0,,22475418,"Định Công Thượng, Phường Định Công, Quận Hoàng Mai, Hà Nội",5 tỷ 400 triệu
2024-01-31,sổ đỏ,"40 m2(3,3x13)",3.0,5.0,,22474278,"Nguyễn Lương Bằng, Phường Quang Trung, Quận Đống Đa, Hà Nội",4 tỷ 950 triệu
2024-01-31,sổ đỏ,"33 m2(4,5x7)",4.0,3.0,,22474262,"Phố Tây Sơn, Phường Quang Trung, Quận Đống Đa, Hà Nội",6 tỷ 950 triệu
2024-01-31,sổ đỏ,"46 m2(4x11,5)",4.0,4.0,,22476863,"Phố Vọng, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",4 tỷ 950 triệu
2024-01-31,sổ đỏ,"40 m2(3,5x12)",2.0,2.0,,22475967,"Chợ Khâm Thiên, Phường Trung Phụng, Quận Đống Đa, Hà Nội",2 tỷ 700 triệu
2024-01-31,sổ đỏ,"35 m2(3,3x10)",4.0,5.0,,22474272,"Đường Láng, Phường Thịnh Quang, Quận Đống Đa, Hà Nội",4 tỷ 950 triệu
2024-01-30,sổ đỏ,90 m2(4x2),3.0,3.0,90 m2,22477384,"Nguyễn Khánh Toàn, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",18 tỷ
2024-01-30,sổ hồng,"40 m2(3,5x11)",3.0,4.0,40 m2,22477420,"Nghĩa Lộ, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",3 tỷ 100 triệu
2024-01-29,sổ đỏ,"49 m2(5x9,5)",4.0,4.0,49 m2,22466359,"Phố Trạm, Phường Long Biên, Quận Long Biên, Hà Nội",7 tỷ 500 triệu
2024-01-29,sổ đỏ,30 m2(3x7),4.0,3.0,30 m2,22463699,"Phố Trạm, Phường Long Biên, Quận Long Biên, Hà Nội",3 tỷ 500 triệu
2024-01-29,sổ đỏ,"46 m2(7x6,5)",4.0,3.0,46 m2,22472141,"Phố Trạm, Phường Long Biên, Quận Long Biên, Hà Nội",5 tỷ
2024-01-29,sổ đỏ,40 m2(4x10),5.0,3.0,40 m2,22471342,"Cổ Linh, Phường Thạch Bàn, Quận Long Biên, Hà Nội",3 tỷ
2024-01-29,sổ đỏ,42 m2(3x13),5.0,4.0,40 m2,22463633,"Thạch Bàn, Phường Thạch Bàn, Quận Long Biên, Hà Nội",4 tỷ 600 triệu
2024-01-29,sổ đỏ,"35 m2(3,4x8)",4.0,3.0,35 m2,22463710,"Việt Hưng, Phường Việt Hưng, Quận Long Biên, Hà Nội",3 tỷ 500 triệu
2024-01-29,sổ đỏ,45 m2(5x10),4.0,4.0,50 m2,22464456,"Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",8 tỷ 100 triệu
2024-01-29,sổ hồng,"91,5 m2(6,5x12)",5.0,5.0,"91,5 m2",22471755,"Nguyễn Chánh, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",40 tỷ
2024-01-29,sổ đỏ,"59 m2(4,5x13)",7.0,6.0,59 m2,22464415,"Thạch Bàn, Phường Thạch Bàn, Quận Long Biên, Hà Nội",8 tỷ 600 triệu
2024-01-29,sổ đỏ,"36,5 m2(3,8x9,6)",5.0,3.0,"36,5 m2",22469029,"Đàm Quang Trung, Phường Long Biên, Quận Long Biên, Hà Nội",6 tỷ 200 triệu
2024-01-29,sổ đỏ,"40 m2(4,2x10)",4.0,4.0,,22477260,"Hoàng Văn Thái, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",7 tỷ 200 triệu
2024-01-29,sổ đỏ,"12 m2(3,5x4)",1.0,3.0,12 m2,22477105,"Trường Chinh, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội",1 tỷ 660 triệu
2024-01-29,sổ đỏ,33 m2,2.0,3.0,33 m2,22477331,"Nguyễn Lương Bằng, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",3 tỷ 980 triệu
2024-01-28,sổ đỏ,"35 m2(5,2x6,8)",3.0,4.0,35 m2,22347026,"Ái Mộ, Phường Bồ Đề, Quận Long Biên, Hà Nội",5 tỷ 200 triệu
2024-01-28,sổ đỏ,"107 m2(6,5x16,5)",4.0,6.0,107 m2,22418851,"Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",15 tỷ
2024-01-28,sổ đỏ,50 m2(5x10),3.0,4.0,50 m2,22347028,"Bát Khối, Phường Long Biên, Quận Long Biên, Hà Nội",6 tỷ 300 triệu
2024-01-28,sổ đỏ,"147 m2(7,5x19,6)",4.0,6.0,147 m2,22418855,"Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",19 tỷ 600 triệu
2024-01-27,sổ đỏ,75 m2(5x15),18.0,18.0,75 m2,22476447,"Nguyễn Trãi, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",13 tỷ
2024-01-27,sổ đỏ,75 m2(6x13),17.0,17.0,500 m2,22467603,"Chùa Bộc, Phường Quang Trung, Quận Đống Đa, Hà Nội",11 tỷ
2024-01-27,sổ đỏ,65 m2(4x13),15.0,15.0,400 m2,22471397,"Nguyễn Chí Thanh, Phường Láng Thượng, Quận Đống Đa, Hà Nội",11 tỷ
2024-01-27,sổ đỏ,"30 m2(6,3x5)",3.0,3.0,,22466294,"Phố Tây Sơn, Phường Thịnh Quang, Quận Đống Đa, Hà Nội",3 tỷ 980 triệu
2024-01-27,sổ đỏ,55 m2(4x14),12.0,12.0,350 m2,22471779,"Thái Thịnh, Phường Trung Liệt, Quận Đống Đa, Hà Nội",10 tỷ
2024-01-27,sổ đỏ,"40 m2(3,5x12)",4.0,3.0,,22474898,"Phạm Ngọc Thạch, Phường Kim Liên, Quận Đống Đa, Hà Nội",6 tỷ 900 triệu
2024-01-27,sổ đỏ,55 m2(5x11),4.0,5.0,55 m2,22475216,"Mai Anh Tuấn, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",9 tỷ 50 triệu
2024-01-27,sổ đỏ,63 m2(9x7),3.0,4.0,,22466338,"Phố Tây Sơn, Phường Thịnh Quang, Quận Đống Đa, Hà Nội",5 tỷ 800 triệu
2024-01-27,sổ đỏ,105 m2(7x15),8.0,8.0,400 m2,22472774,"Trường Chinh, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",11 tỷ 200 triệu
2024-01-27,sổ đỏ,70 m2(7x10),13.0,13.0,560 m2,22452039,"Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",12 tỷ 500 triệu
2024-01-27,sổ đỏ,120 m2(8x15),36.0,36.0,120 m2,22476446,"Chính Kinh, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",20 tỷ 500 triệu
2024-01-27,sổ đỏ,"60 m2(4,5x15)",12.0,12.0,480 m2,22425112,"Trần Thái Tông, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",11 tỷ
2024-01-27,sổ hồng,55 m2(4x13),6.0,6.0,,22468500,"Phố Tây Sơn, Phường Trung Liệt, Quận Đống Đa, Hà Nội",7 tỷ 500 triệu
2024-01-27,sổ đỏ,87 m2(6x14),18.0,18.0,580 m2,22451833,"Phạm Ngọc Thạch, Phường Kim Liên, Quận Đống Đa, Hà Nội",14 tỷ 300 triệu
2024-01-27,sổ đỏ,"32 m2(5,1x6)",3.0,3.0,,22471525,"Nguyễn Đức Cảnh, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",3 tỷ 600 triệu
2024-01-27,sổ đỏ,63 m2(5x13),16.0,16.0,430 m2,22467665,"Trần Đại Nghĩa, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội",10 tỷ 800 triệu
2024-01-27,sổ đỏ,65 m2(5x13),16.0,16.0,450 m2,22467671,"Tạ Quang Bửu, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",11 tỷ
2024-01-27,sổ đỏ,45 m2(4x11),10.0,10.0,45 m2,22476866,"Phan Đình Giót, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",6 tỷ
2024-01-27,sổ đỏ,"60 m2(5,8x10)",15.0,15.0,50 m2,22476743,"Hòe Thị, Phường Phương Canh, Quận Nam Từ Liêm, Hà Nội",13 tỷ 800 triệu
2024-01-27,sổ đỏ,53 m2(5x11),17.0,17.0,360 m2,22471762,"Chùa Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",7 tỷ 300 triệu
2024-01-27,sổ đỏ,83 m2(6x14),16.0,16.0,570 m2,22452025,"Đường Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",11 tỷ 700 triệu
2024-01-27,sổ đỏ,63 m2(4x16),11.0,11.0,430 m2,22467764,"Nguyễn Văn Huyên, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",9 tỷ 500 triệu
2024-01-27,sổ đỏ,120 m2,1.0,3.0,120 m2,22476588,"Đội Cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội",3 tỷ 150 triệu
2024-01-27,sổ đỏ,68 m2(5x14),17.0,17.0,500 m2,22458780,"Xã Đàn, Phường Phương Liên, Quận Đống Đa, Hà Nội",12 tỷ 500 triệu
2024-01-27,sổ đỏ,20 m2(4x5),2.0,2.0,80 m2,22456806,"Tôn Đức Thắng, Phường Hàng Bột, Quận Đống Đa, Hà Nội",2 tỷ 100 triệu
2024-01-27,sổ đỏ,83 m2(6x14),15.0,15.0,570 m2,22458616,"Thái Thịnh, Phường Trung Liệt, Quận Đống Đa, Hà Nội",11 tỷ 900 triệu
2024-01-27,sổ đỏ,136 m2(8x15),6.0,6.0,,22468722,"Sài Đồng, Phường Sài Đồng, Quận Long Biên, Hà Nội",10 tỷ 550 triệu
2024-01-27,sổ đỏ,59 m2(5x12),5.0,5.0,,22468713,"Vũ Xuân Thiều, Phường Sài Đồng, Quận Long Biên, Hà Nội",4 tỷ 249 triệu
2024-01-27,sổ đỏ,20 m2(4x5),2.0,2.0,80 m2,22456751,"Hàng Bún, Phường Nguyễn Trung Trực, Quận Ba Đình, Hà Nội",2 tỷ 800 triệu
2024-01-27,sổ đỏ,93 m2(7x17),18.0,18.0,640 m2,22452032,"Láng Hạ, Phường Láng Hạ, Quận Đống Đa, Hà Nội",14 tỷ 899 triệu
2024-01-27,sổ đỏ,68 m2(5x13),18.0,18.0,450 m2,22451372,"Phố Tây Sơn, Phường Quang Trung, Quận Đống Đa, Hà Nội",13 tỷ 300 triệu
2024-01-27,sổ đỏ,55 m2(5x11),13.0,13.0,390 m2,22452898,"Trần Duy Hưng, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",10 tỷ
2024-01-27,sổ đỏ,"65,6 m2(5x13,5)",5.0,5.0,,22468736,"Phố Trạm, Phường Long Biên, Quận Long Biên, Hà Nội",5 tỷ 500 triệu
2024-01-27,sổ đỏ,110 m2(6x18),6.0,6.0,110 m2,22460882,"Ngọc Trì, Phường Thạch Bàn, Quận Long Biên, Hà Nội",24 tỷ 500 triệu
2024-01-27,sổ đỏ,"32 m2(3,2x11)",4.0,3.0,,22468838,"Khương Đình, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",4 tỷ 390 triệu
2024-01-27,sổ đỏ,50 m2(5x10),6.0,4.0,400 m2,22471223,"Đường Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",9 tỷ 950 triệu
2024-01-27,sổ đỏ,83 m2(6x14),16.0,16.0,560 m2,22469829,"Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",13 tỷ 100 triệu
2024-01-27,sổ đỏ,58 m2(4x14),12.0,12.0,400 m2,22470163,"Phố Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",9 tỷ 900 triệu
2024-01-27,sổ đỏ,58 m2(4x15),8.0,8.0,340 m2,22469821,"Yên Lãng, Phường Láng Hạ, Quận Đống Đa, Hà Nội",9 tỷ 800 triệu
2024-01-27,sổ đỏ,"65 m2(4,3x15)",3.0,4.0,200 m2,22470081,"Tây Sơn, Phường Quang Trung, Quận Đống Đa, Hà Nội",9 tỷ 950 triệu
2024-01-27,sổ đỏ,"20 m2(3,3x6)",3.0,3.0,80 m2,22469134,"Phan Đình Phùng, Phường Đồng Xuân, Quận Hoàn Kiếm, Hà Nội",2 tỷ 800 triệu
2024-01-27,sổ đỏ,65 m2(5x13),14.0,14.0,450 m2,22467198,"Trung Kính, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",11 tỷ 700 triệu
2024-01-27,sổ đỏ,65 m2(5x13),16.0,16.0,450 m2,22468781,"Nguyễn Văn Tuyết, Phường Láng Hạ, Quận Đống Đa, Hà Nội",14 tỷ
2024-01-27,sổ đỏ,"20 m2(3,3x6)",3.0,3.0,80 m2,22469133,"Quán Thánh, Phường Quán Thánh, Quận Ba Đình, Hà Nội",2 tỷ 800 triệu
2024-01-27,sổ đỏ,95 m2(7x14),20.0,20.0,730 m2,22452027,"Đường Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",14 tỷ 699 triệu
2024-01-27,sổ đỏ,43 m2(4x11),4.0,5.0,43 m2,22476865,"Khương Hạ, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",6 tỷ
2024-01-27,sổ đỏ,55 m2(5x11),4.0,6.0,55 m2,22475221,"Trần Hưng Đạo, Phường Trần Hưng Đạo, Quận Hoàn Kiếm, Hà Nội",42 tỷ
2024-01-27,sổ đỏ,67 m2(5x13),14.0,14.0,450 m2,22467202,"Vũ Trọng Phụng, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",11 tỷ
2024-01-27,sổ đỏ,102 m2(6x17),26.0,26.0,714 m2,22451350,"Pháo Đài Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",15 tỷ 300 triệu
