Diện tích sử dụng,address,Phòng ngủ,Nhà tắm,Mã BĐS,Diện tích đất,price,Ngày đăng,Pháp lý
,"Cổ Linh, Phường Long Biên, Quận Long Biên, Hà Nội",3,4,22670562,"44 m2(3,5x12)",7 tỷ 500 triệu,28/03/2025,Sổ đỏ
,"Cổ Linh, Phường Long Biên, Quận Long Biên, Hà Nội",3,4,22668223,"40 m2(4,6x9)",6 tỷ 500 triệu,28/03/2025,Sổ đỏ
,"Phố Trạm, Phường Long Biên, Quận Long Biên, Hà Nội",4,4,22668527,"40 m2(4,6x9)",7 tỷ 400 triệu,28/03/2025,Sổ đỏ
,"Bồ Đề, Phường Bồ Đề, Quận Long Biên, Hà Nội",4,5,22666215,"54 m2(3,7x14)",14 tỷ 400 triệu,28/03/2025,Sổ đỏ
,"Cổ Linh, Phường Long Biên, Quận Long Biên, Hà Nội",3,4,22666036,"39 m2(4,6x12)",7 tỷ 350 triệu,28/03/2025,Sổ đỏ
,"Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",3,4,22665811,"60 m2(3,6x16)",13 tỷ 900 triệu,28/03/2025,Sổ đỏ
,"Tư Đình, Phường Long Biên, Quận Long Biên, Hà Nội",4,3,22669678,63 m2(5x12),12 tỷ 400 triệu,28/03/2025,Sổ đỏ
,"Phố Trạm, Phường Long Biên, Quận Long Biên, Hà Nội",4,4,22665829,"51 m2(3,6x13)",14 tỷ,28/03/2025,Sổ đỏ
,"Phố Trạm, Phường Long Biên, Quận Long Biên, Hà Nội",3,4,22669154,"40 m2(4,5x8)",6 tỷ 550 triệu,28/03/2025,Sổ đỏ
,"Cổ Linh, Phường Long Biên, Quận Long Biên, Hà Nội",3,4,22668029,42 m2(4x10),7 tỷ 349 triệu,28/03/2025,Sổ đỏ
75 m2,"Cầu Diễn, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội",23,23,22674430,,19 tỷ 500 triệu,28/03/2025,Sổ đỏ
100 m2,"Hoàng Cầu, Phường Trung Liệt, Quận Đống Đa, Hà Nội",,,22674465,"100 m2(6,5x15)",37 tỷ,28/03/2025,Sổ đỏ
125 m2,"Cầu Diễn, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội",31,31,22674407,,25 tỷ,28/03/2025,Sổ đỏ
66 m2,"Dương Quảng Hàm, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",13,13,22674433,,13 tỷ 950 triệu,28/03/2025,Sổ đỏ
53 m2,"Nguyễn Văn Cừ, Phường Ngọc Lâm, Quận Long Biên, Hà Nội",11,5,22674450,51 m2(5x11),13 tỷ 500 triệu,28/03/2025,Sổ đỏ
97 m2,"Nguyễn Tuân, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",3,3,22674395,,9 tỷ 991 triệu,28/03/2025,Sổ hồng
,"Bằng Liệt, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",1,1,22674396,51 m2(5x10),6 tỷ 950 triệu,28/03/2025,Sổ đỏ
,"Lương Định Của, Phường Kim Liên, Quận Đống Đa, Hà Nội",6,3,22674307,54 m2(4x14),5 tỷ 800 triệu,28/03/2025,Sổ đỏ
,"Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",5,5,22666286,37 m2(4x8),11 tỷ 800 triệu,27/03/2025,Sổ đỏ
,"An Xá, Phường Phúc Xá, Quận Ba Đình, Hà Nội",2,2,22670280,"62 m2(3,2x18)",8 tỷ 200 triệu,27/03/2025,Sổ đỏ
,"An Dương Vương, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",3,2,22674439,"30 m2(3,3x10)",5 tỷ 750 triệu,28/03/2025,Sổ đỏ
,"Hồng Hà, Phường Trần Hưng Đạo, Quận Hoàn Kiếm, Hà Nội",3,4,22663032,30 m2(4x6),7 tỷ,27/03/2025,Sổ đỏ
505 m2,"Phố Thanh Trì, Xã Phù Linh, Huyện Sóc Sơn, Hà Nội",,,22674304,505 m2(5x105),17 tỷ 675 triệu,28/03/2025,Sổ đỏ
,"Chợ Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",3,3,22670284,"30 m2(3,6x8)",8 tỷ 200 triệu,27/03/2025,Sổ đỏ
,"Thanh Nhàn, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",4,4,22670282,"30 m2(4,5x7)",7 tỷ 900 triệu,27/03/2025,Sổ đỏ
,"Vĩnh Phúc, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội",3,3,22670292,30 m2(5x4),7 tỷ 950 triệu,27/03/2025,Sổ đỏ
,"Lạc Nghiệp, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",4,4,22669310,"51 m2(5,6x10)",26 tỷ,27/03/2025,Sổ đỏ
,"Hoàng Mai, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",14,14,22668552,66 m2(5x12),16 tỷ 500 triệu,27/03/2025,Sổ đỏ
,"Cửa Bắc, Phường Quán Thánh, Quận Ba Đình, Hà Nội",3,2,22668540,23 m2(3x7),5 tỷ 500 triệu,27/03/2025,Sổ đỏ
,"Đặng Tiến Đông, Phường Trung Liệt, Quận Đống Đa, Hà Nội",,,22669308,"80 m2(5,7x18)",18 tỷ 500 triệu,27/03/2025,Sổ đỏ
,"Tây Hồ, Phường Quảng An, Quận Tây Hồ, Hà Nội",5,5,22667046,"38 m2(3,5x10)",11 tỷ 950 triệu,27/03/2025,Sổ đỏ
,"Phúc Xá, Phường Phúc Xá, Quận Ba Đình, Hà Nội",2,2,22668542,"29 m2(2,9x10)",4 tỷ 500 triệu,27/03/2025,Sổ đỏ
,"Dốc Thọ Lão, Phường Đống Mác, Quận Hai Bà Trưng, Hà Nội",3,3,22663817,"33 m2(3,4x10)",11 tỷ 800 triệu,27/03/2025,Sổ đỏ
,"Trường Chinh, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội",7,7,22663814,50 m2(5x12),18 tỷ,27/03/2025,Sổ đỏ
,"Ngõ Thống Nhất, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",1,1,22667044,"150 m2(7,2x20)",13 tỷ,27/03/2025,Sổ đỏ
,"Tứ Liên, Phường Tứ Liên, Quận Tây Hồ, Hà Nội",4,4,22657602,46 m2(4x12),12 tỷ 500 triệu,27/03/2025,Sổ đỏ
,"Lê Ngọc Hân, Phường Bùi Thị Xuân, Quận Hai Bà Trưng, Hà Nội",8,6,22663119,70 m2(8x5),55 tỷ,27/03/2025,Sổ đỏ
,"Giảng Võ, Phường Giảng Võ, Quận Ba Đình, Hà Nội",8,8,22663116,56 m2(5x11),16 tỷ 500 triệu,27/03/2025,Sổ đỏ
,"Giảng Võ, Phường Giảng Võ, Quận Ba Đình, Hà Nội",10,10,22663118,"156 m2(10x15,6)",86 tỷ,27/03/2025,Sổ đỏ
,"Trường Chinh, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội",7,7,22663812,"30 m2(3,5x8)",13 tỷ,27/03/2025,Sổ đỏ
,"Phúc Tân, Phường Phúc Tân, Quận Hoàn Kiếm, Hà Nội",2,2,22658588,"18 m2(3,5x6)",5 tỷ 800 triệu,27/03/2025,Sổ đỏ
,"Hoàng Hoa Thám, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội",3,3,22658585,30 m2(3x10),6 tỷ,27/03/2025,Sổ đỏ
,"Giảng Võ, Phường Giảng Võ, Quận Ba Đình, Hà Nội",5,5,22663117,100 m2(10x10),69 tỷ,27/03/2025,Sổ đỏ
,"Xã Đàn, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",12,12,22657982,46 m2(4x12),11 tỷ 200 triệu,27/03/2025,Sổ đỏ
,"Đào Tấn, Phường Cống Vị, Quận Ba Đình, Hà Nội",4,3,22658586,"32 m2(3,2x10)",6 tỷ 200 triệu,27/03/2025,Sổ đỏ
,"Xã Đàn, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",18,18,22657976,64 m2(5x12),15 tỷ 900 triệu,27/03/2025,Sổ đỏ
,"Đội Cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội",3,3,22657981,"35 m2(3,5x10)",8 tỷ 900 triệu,27/03/2025,Sổ đỏ
,"Xã Đàn, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",11,11,22657978,47 m2(5x9),13 tỷ 900 triệu,27/03/2025,Sổ đỏ
,"Phúc Tân, Phường Phúc Tân, Quận Hoàn Kiếm, Hà Nội",3,3,22657604,38 m2(9x3),7 tỷ 800 triệu,27/03/2025,Sổ đỏ
,"Đào Tấn, Phường Cống Vị, Quận Ba Đình, Hà Nội",3,3,22657005,41 m2(4x10),10 tỷ 300 triệu,27/03/2025,Sổ đỏ
,"Nguyễn Văn Cừ, Phường Bồ Đề, Quận Long Biên, Hà Nội",3,3,22657608,30 m2(3x10),5 tỷ 500 triệu,27/03/2025,Sổ đỏ
,"Ngõ Quỳnh, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội",4,3,22656434,50 m2(4x12),9 tỷ 500 triệu,27/03/2025,Sổ đỏ
,"Hoàng Hoa Thám, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội",3,3,22669305,"40 m2(3,8x10)",6 tỷ 500 triệu,27/03/2025,Sổ đỏ
,"Đê Tô Hoàng, Phường Cầu Dền, Quận Hai Bà Trưng, Hà Nội",3,3,22656439,22 m2(3x7),4 tỷ 900 triệu,27/03/2025,Sổ đỏ
,"Nam Dư, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",4,4,22661703,"30 m2(4,2x7)",5 tỷ 750 triệu,27/03/2025,Sổ đỏ
,"Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",4,3,22661704,47 m2(6x6),6 tỷ 850 triệu,27/03/2025,Sổ đỏ
,"Minh Khai, Phường Đồng Nhân, Quận Hai Bà Trưng, Hà Nội",15,15,22659636,55 m2(4x11),13 tỷ 900 triệu,27/03/2025,Sổ đỏ
,"Khương Thượng, Phường Hàng Bột, Quận Đống Đa, Hà Nội",2,2,22657599,71 m2(4x14),22 tỷ,27/03/2025,Sổ đỏ
,"Đê La Thành, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",10,10,22659637,"40 m2(3,46x3,68)",10 tỷ 900 triệu,27/03/2025,Sổ đỏ
,"Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",3,3,22659645,"50 m2(3,32x7)",11 tỷ 800 triệu,27/03/2025,Sổ đỏ
,"Đê Trần Khát Chân, Phường Bạch Đằng, Quận Hai Bà Trưng, Hà Nội",4,4,22659640,200 m2(4x50),25 tỷ,27/03/2025,Sổ đỏ
60 m2,"Hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",5,5,22657598,60 m2(5x12),21 tỷ 500 triệu,27/03/2025,Sổ đỏ
,"Phố 8 Tháng 3, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",3,3,22656452,35 m2(4x7),6 tỷ 980 triệu,27/03/2025,Sổ đỏ
,"An Dương Vương, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",1,1,22657597,47 m2(3x12),5 tỷ 500 triệu,27/03/2025,Sổ đỏ
,"Phúc Xá, Phường Phúc Xá, Quận Ba Đình, Hà Nội",2,2,22666283,"27 m2(3,2x8)",4 tỷ 800 triệu,27/03/2025,Sổ đỏ
,"Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",2,2,22656442,"30 m2(6,6x4)",6 tỷ 150 triệu,27/03/2025,Sổ đỏ
,"Đền Lừ 1, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",3,3,22656449,30 m2(4x7),12 tỷ 500 triệu,27/03/2025,Sổ đỏ
,"Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội",1,1,22657594,53 m2(4x12),9 tỷ 200 triệu,27/03/2025,Sổ đỏ
,"Phố Tân Khai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",3,3,22656732,"42 m2(5,6x7)",5 tỷ 350 triệu,27/03/2025,Sổ đỏ
,"Phố Tân Khai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",3,3,22656729,"33 m2(3,2x10)",5 tỷ 350 triệu,27/03/2025,Sổ đỏ
,"Yên Lạc, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",3,3,22656447,55 m2(4x12),19 tỷ 500 triệu,27/03/2025,Sổ đỏ
,"Thụy Khuê, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",16,8,22663115,63 m2(4x12),18 tỷ 900 triệu,27/03/2025,Sổ đỏ
,"Đội Cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội",4,4,22656453,"46 m2(5,3x8)",10 tỷ 650 triệu,27/03/2025,Sổ đỏ
,"Nghĩa Dũng, Phường Phúc Xá, Quận Ba Đình, Hà Nội",4,3,22663220,"32 m2(3,2x10)",5 tỷ 500 triệu,27/03/2025,Sổ đỏ
,"Vạn Kiếp, Phường Bạch Đằng, Quận Hai Bà Trưng, Hà Nội",3,2,22663039,"33 m2(3,5x10)",5 tỷ 300 triệu,27/03/2025,Sổ đỏ
,"An Dương, Phường Yên Phụ, Quận Tây Hồ, Hà Nội",3,2,22663114,42 m2(4x10),6 tỷ 500 triệu,27/03/2025,Sổ đỏ
,"Phố 8 Tháng 3, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",2,2,22659015,27 m2(3x8),6 tỷ 480 triệu,27/03/2025,Sổ đỏ
,"Tôn Đức Thắng, Phường Thịnh Quang, Quận Đống Đa, Hà Nội",2,2,22670268,"20 m2(2,7x3)",10 tỷ 600 triệu,27/03/2025,Sổ đỏ
,"Hồng Hà, Phường Chương Dương Độ, Quận Hoàn Kiếm, Hà Nội",3,3,22658508,"28 m2(3,6x7)",7 tỷ 300 triệu,27/03/2025,Sổ đỏ
,"Bạch Đằng, Phường Bạch Đằng, Quận Hai Bà Trưng, Hà Nội",2,2,22659531,"82 m2(4,4x16)",8 tỷ 350 triệu,27/03/2025,Hợp đồng mua bán
,"Xuân La, Phường Xuân La, Quận Tây Hồ, Hà Nội",3,3,22663034,"35 m2(3,5x10)",8 tỷ 800 triệu,27/03/2025,Sổ đỏ
,"Kim Ngưu, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",7,5,22659014,"75 m2(5,2x12)",11 tỷ 990 triệu,27/03/2025,Sổ đỏ
,"Hoàng Hoa Thám, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội",4,4,22657521,"38 m2(4,3x9)",9 tỷ 500 triệu,27/03/2025,Sổ đỏ
,"Hồng Hà, Phường Chương Dương Độ, Quận Hoàn Kiếm, Hà Nội",3,3,22658506,"31 m2(3,1x10)",7 tỷ 300 triệu,27/03/2025,Sổ đỏ
,"Võng Thị, Phường Tứ Liên, Quận Tây Hồ, Hà Nội",22,22,22656741,72 m2(7x10),22 tỷ 200 triệu,27/03/2025,Sổ đỏ
,"Bồ Đề, Phường Bồ Đề, Quận Long Biên, Hà Nội",4,4,22657601,"30 m2(3,3x10)",6 tỷ 200 triệu,27/03/2025,Sổ đỏ
,"Hoàng Hoa Thám, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội",1,1,22657529,78 m2(4x20),9 tỷ 500 triệu,27/03/2025,Sổ đỏ
,"Phúc Tân, Phường Phúc Tân, Quận Hoàn Kiếm, Hà Nội",1,1,22657606,37 m2(4x9),5 tỷ 500 triệu,27/03/2025,Sổ đỏ
,"Triệu Việt Vương, Phường Bùi Thị Xuân, Quận Hai Bà Trưng, Hà Nội",3,3,22657520,28 m2(4x8),22 tỷ 500 triệu,27/03/2025,Sổ đỏ
,"Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",4,4,22657525,41 m2(4x9),9 tỷ 300 triệu,27/03/2025,Sổ đỏ
,"Lê Đại Hành, Phường Lê Đại Hành, Quận Hai Bà Trưng, Hà Nội",3,3,22663222,70 m2(4x24),27 tỷ 800 triệu,27/03/2025,Sổ đỏ
,"Lãng Yên, Phường Bạch Đằng, Quận Hai Bà Trưng, Hà Nội",3,3,22656737,33 m2(4x8),6 tỷ 900 triệu,27/03/2025,Sổ đỏ
,"Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",4,4,22663225,"91 m2(4,5x20)",41 tỷ,27/03/2025,Sổ đỏ
,"Lê Thanh Nghị, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội",3,3,22663224,"60 m2(3,1x20)",20 tỷ 500 triệu,27/03/2025,Sổ đỏ
,"Hồng Hà, Phường Chương Dương Độ, Quận Hoàn Kiếm, Hà Nội",4,4,22663266,56 m2(5x11),15 tỷ 500 triệu,27/03/2025,Sổ đỏ
,"Linh Quang, Phường Nam Đồng, Quận Đống Đa, Hà Nội",4,4,22666287,40 m2(4x10),12 tỷ,27/03/2025,Sổ đỏ
,"Ngọc Khánh, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội",4,4,22666288,37 m2(4x10),16 tỷ 500 triệu,27/03/2025,Sổ đỏ
,"Chùa Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",15,15,22663236,80 m2(8x10),22 tỷ,27/03/2025,Sổ đỏ
,"Ngõ Quỳnh, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội",4,3,22663230,50 m2(5x10),9 tỷ 500 triệu,27/03/2025,Sổ đỏ
,"Hoàng Hoa Thám, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội",1,1,22666291,"38 m2(3,5x10)",8 tỷ 300 triệu,27/03/2025,Sổ đỏ
,"Ngõ Thống Nhất, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",4,3,22666306,"36 m2(3,7x10)",5 tỷ 800 triệu,27/03/2025,Sổ đỏ
,"Nguyễn Đức Cảnh, Phường Định Công, Quận Hoàng Mai, Hà Nội",3,3,22666309,"30 m2(3,6x9)",7 tỷ 100 triệu,27/03/2025,Sổ đỏ
,"Đội Cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội",5,5,22670000,36 m2(3x12),6 tỷ 800 triệu,27/03/2025,Sổ đỏ
,"An Dương, Phường Yên Phụ, Quận Tây Hồ, Hà Nội",10,10,22666311,"60 m2(6,3x10)",13 tỷ 800 triệu,27/03/2025,Sổ đỏ
,"Ngọc Lâm, Phường Ngọc Lâm, Quận Long Biên, Hà Nội",1,1,22666312,54 m2(4x10),5 tỷ 400 triệu,27/03/2025,Sổ đỏ
,"Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội",3,3,22669997,"43 m2(4,2x10)",7 tỷ,27/03/2025,Sổ đỏ
,"Lê Thanh Nghị, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội",3,4,22669999,"31 m2(7x4,2)",7 tỷ 500 triệu,27/03/2025,Sổ đỏ
45 m2,"Vũ Trọng Khánh, Phường Mộ Lao, Quận Hà Đông, Hà Nội",6,4,22673900,"45 m2(3,1x14,5)",11 tỷ,27/03/2025,Sổ đỏ
,"Thụy Khuê, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",1,1,22669989,38 m2(3x13),5 tỷ,27/03/2025,Sổ đỏ
,"Hoàng Hoa Thám, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội",3,3,22669994,56 m2(4x12),7 tỷ 300 triệu,27/03/2025,Sổ đỏ
,"Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội",4,4,22657595,44 m2(4x10),8 tỷ 500 triệu,27/03/2025,Sổ hồng
,"Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội",4,4,22669991,"47 m2(3,4x14)",11 tỷ 500 triệu,27/03/2025,Sổ đỏ
30 m2,"Vũ Tông Phan, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",3,2,22673870,30 m2(3x10),3 tỷ 500 triệu,27/03/2025,Sổ đỏ
54 m2,"Vũ Trọng Khánh, Phường Mộ Lao, Quận Hà Đông, Hà Nội",1,1,22673892,"54 m2(4,5x12)",13 tỷ,27/03/2025,Sổ đỏ
36 m2,"Kim Giang, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",8,8,22674174,"36 m2(3,5x11)",7 tỷ 600 triệu,27/03/2025,Sổ đỏ
99 m2,"Ngô Gia Tự, Phường Đức Giang, Quận Long Biên, Hà Nội",6,4,22673631,"99 m2(4,5x25)",19 tỷ,26/03/2025,Sổ đỏ
53 m2,"Lê Quang Đạo, Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội",6,4,22663879,"53 m2(4x13,25)",10 tỷ 500 triệu,25/03/2025,Sổ đỏ
60 m2,"Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",4,3,22673853,"60 m2(6,5x15)",25 tỷ 500 triệu,26/03/2025,Sổ đỏ
1040 m2,"Vạn Phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",7,7,22673658,"130 m2(12,5x12)",45 tỷ,26/03/2025,Sổ đỏ
128 m2,"Chùa Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",8,8,22669589,"130 m2(6,2x23)",85 tỷ,25/03/2025,Sổ đỏ
49 m2,"Đội Cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội",,,22666803,,16 tỷ 950 triệu,25/03/2025,Sổ đỏ
46 m2,"Ngô Gia Tự, Phường Đức Giang, Quận Long Biên, Hà Nội",3,5,22673640,"46 m2(4x11,5)",9 tỷ 800 triệu,26/03/2025,Sổ đỏ
68 m2,"Cầu Giấy, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",17,17,22666163,"68 m2(4,3x15,8)",16 tỷ 800 triệu,25/03/2025,Sổ đỏ
42 m2,"Dương Quảng Hàm, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",6,3,22665566,"42 m2(3,7x11,35)",8 tỷ 300 triệu,25/03/2025,Sổ đỏ
111 m2,"Phan Đình Phùng, Phường Hàng Mã, Quận Hoàn Kiếm, Hà Nội",5,3,22673342,120 m2(70x42),18 tỷ,25/03/2025,Sổ đỏ
40 m2,"Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",8,9,22671385,36 m2(10x5),7 tỷ 300 triệu,25/03/2025,Sổ đỏ
71 m2,"Cầu Giấy, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",2,1,22673513,,6 tỷ 250 triệu,25/03/2025,Sổ đỏ
396 m2,"Võ Chí Công, Phường Xuân La, Quận Tây Hồ, Hà Nội",20,10,22665860,396 m2(14x30),175 tỷ,24/03/2025,Sổ đỏ
35 m2,"Yên Hòa, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",5,6,22673352,"30 m2(4,5x7)",8 tỷ 200 triệu,25/03/2025,Sổ đỏ
117 m2,"Lê Đức Thọ, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",10,10,22673386,"117 m2(9,6x12)",70 tỷ,25/03/2025,Sổ đỏ
50 m2,"Giải Phóng, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",10,10,22673430,50 m2(4x12),11 tỷ 800 triệu,25/03/2025,Sổ đỏ
56 m2,"Cổ Loa, Xã Đông Hội, Huyện Đông Anh, Hà Nội",1,1,22670061,,5 tỷ 500 triệu,24/03/2025,Sổ hồng
189 m2,"Đỗ Đình Thiện, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",3,2,22665869,189 m2(20x20),15 tỷ,24/03/2025,Sổ đỏ
252 m2,"Cổ Loa, Xã Đông Hội, Huyện Đông Anh, Hà Nội",6,4,22670505,"63 m2(4,5x14)",17 tỷ 800 triệu,24/03/2025,Sổ hồng
103 m2,"Đào Tấn, Phường Cống Vị, Quận Ba Đình, Hà Nội",10,6,22666272,103 m2(6x18),43 tỷ,24/03/2025,Sổ đỏ
46 m2,"Vạn Phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",4,3,22672954,"46 m2(4x11,5)",7 tỷ,24/03/2025,Sổ đỏ
40 m2,"Hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",3,4,22673021,40 m2(4x10),7 tỷ 800 triệu,24/03/2025,Sổ đỏ
40 m2,"Tô Hiệu, Phường Hà Cầu, Quận Hà Đông, Hà Nội",3,4,22672955,"40 m2(5,5x7,7)",7 tỷ,24/03/2025,Sổ đỏ
73 m2,"Châu Văn Liêm, Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội",2,2,22673056,,6 tỷ 100 triệu,24/03/2025,Sổ hồng
150 m2,"Thanh Lãm, Phường Phú Lãm, Quận Hà Đông, Hà Nội",3,3,22672827,30 m2(5x6),5 tỷ 400 triệu,23/03/2025,Sổ đỏ
50 m2,"Vạn Phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",3,3,22672804,"50 m2(4,6x12)",7 tỷ,23/03/2025,Sổ đỏ
60 m2,"Bà Triệu, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội",4,3,22672809,60 m2(6x10),11 tỷ,23/03/2025,Sổ đỏ
,"La Nội, Phường Dương Nội, Quận Hà Đông, Hà Nội",,,22672887,80 m2(8x10),8 tỷ,23/03/2025,Sổ đỏ
65 m2,"Quốc Lộ 1A, Xã Vĩnh Quỳnh, Huyện Thanh Trì, Hà Nội",5,3,22672881,65 m2(8x8),5 tỷ 990 triệu,23/03/2025,Sổ đỏ
,"Hữu Hưng, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",6,4,22672855,59 m2(4x15),4 tỷ 500 triệu,23/03/2025,Sổ đỏ
110 m2,"Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",2,3,22667687,"22 m2(3,5x6)",12 tỷ,22/03/2025,Sổ đỏ
155 m2,"La Thành, Phường Giảng Võ, Quận Ba Đình, Hà Nội",3,4,22672788,31 m2(6x5),7 tỷ 100 triệu,22/03/2025,Sổ đỏ
131 m2,"Nguyễn Thị Định, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",7,7,22672903,131 m2,30 tỷ,23/03/2025,Sổ đỏ
35 m2,"Lê Thanh Nghị, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội",,,22668166,"35 m2(3,5x10)",7 tỷ,22/03/2025,Sổ đỏ
100 m2,"Nguyên Hồng, Phường Thành Công, Quận Ba Đình, Hà Nội",3,2,22669771,,4 tỷ 100 triệu,22/03/2025,Sổ đỏ
180 m2,"La Thành, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội",3,4,22667686,"36 m2(8x4,5)",6 tỷ,22/03/2025,Sổ đỏ
55 m2,"Láng Hạ, Phường Láng Hạ, Quận Đống Đa, Hà Nội",2,1,21941473,,2 tỷ 350 triệu,22/03/2025,Sổ đỏ
260 m2,"Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",3,3,22660976,65 m2(5x13),11 tỷ 500 triệu,22/03/2025,Sổ đỏ
"102,5 m2","Đội Cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội",1,1,22616312,"41 m2(3,2x12,8)",7 tỷ 400 triệu,22/03/2025,Sổ đỏ
40 m2,"Kim Ngưu, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",2,1,22625259,13 m2(3x5),1 tỷ 295 triệu,22/03/2025,Giấy tờ viết tay
145 m2,"Ngõ Linh Quang, Phường Văn Chương, Quận Đống Đa, Hà Nội",3,3,22660974,"28 m2(3,2x8)",5 tỷ 800 triệu,22/03/2025,Sổ đỏ
213 m2,"Nguyễn Trãi, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",4,3,22618989,56 m2(4x11),8 tỷ 500 triệu,22/03/2025,Sổ đỏ
